file,course,source,start,end,text
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:01,21:15,and the second condition is if a b a b and the second condition is if a b a b belongs to even implies and is implied belongs to even implies and is implied belongs to even implies and is implied by f of a f of b belongs to e okay so
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:15,21:21,by f of a f of b belongs to e okay so by f of a f of b belongs to e okay so this is the definition of isomorphism so this is the definition of isomorphism so this is the definition of isomorphism so basically we want to rename the vertices
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:21,21:27,basically we want to rename the vertices basically we want to rename the vertices in one graph by i mean you just want to in one graph by i mean you just want to in one graph by i mean you just want to rename the vertices in such a way that
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:27,21:33,rename the vertices in such a way that rename the vertices in such a way that if there is an edge between two vertices if there is an edge between two vertices if there is an edge between two vertices then the renaming also preserves that then the renaming also preserves that
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:33,21:44,then the renaming also preserves that edge and further if there is an edge in edge and further if there is an edge in edge and further if there is an edge in the renaming then when you recompute or the renaming then when you recompute or the renaming then when you recompute or look at the back image the graph should
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:44,21:49,look at the back image the graph should look at the back image the graph should have an edge there as well this have an edge there as well this have an edge there as well this condition is met then we will say that condition is met then we will say that
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,21:49,22:00,condition is met then we will say that the graphs are isomorphic so lets see a the graphs are isomorphic so lets see a the graphs are isomorphic so lets see a couple of examples of graphs so couple of examples of graphs so couple of examples of graphs so determining whether two graphs are
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,22:00,22:09,determining whether two graphs are determining whether two graphs are isomorphic thats a difficult question isomorphic thats a difficult question isomorphic thats a difficult question lets see some examples to understand lets see some examples to understand lets see some examples to understand why this might be difficult so let me
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,22:09,22:15,why this might be difficult so let me why this might be difficult so let me consider the construct couple of graphs consider the construct couple of graphs consider the construct couple of graphs and you can ponder about it whether and you can ponder about it whether and you can ponder about it whether these graphs are actually isomorphic or
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,22:15,22:42,these graphs are actually isomorphic or these graphs are actually isomorphic or not so this graph has six vertices so this graph has six vertices there are nine edges here three for the there are nine edges here three for the outer triangle three for the inner outer triangle three for the inner
210.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,22:42,22:55,outer triangle three for the inner triangles and three connecting them and triangles and three connecting them and triangles and three connecting them and here also there are nine edges so three here also there are nine edges so three here also there are nine edges so three vertex nine edge graph there are two of
