file,course,source,start,end,text
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,15:27,15:33,but this associates our pool f that our but this associates our pool f that our right to left and double implication has right to left and double implication has right to left and double implication has the least preference which again has a the least preference which again has a
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,15:33,15:42,the least preference which again has a right to left association so with these right to left association so with these right to left association so with these presidents in mind let us work out an presidents in mind let us work out an presidents in mind let us work out an example let us see how parentheses can
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,15:42,16:08,example let us see how parentheses can example let us see how parentheses can be inserted in this expression first you should insert parentheses here first you should insert parentheses here because an has the highest precedence after that the precedence is or after that the precedence is or therefore you should parenthesize them
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:08,16:21,therefore you should parenthesize them therefore you should parenthesize them in this manner so this is the first in this manner so this is the first in this manner so this is the first parenthesis this is the second one this parenthesis this is the second one this parenthesis this is the second one this is also at the second level then at the
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:21,16:31,is also at the second level then at the is also at the second level then at the third level we have implication so this third level we have implication so this third level we have implication so this is the third parent association and then is the third parent association and then
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:31,16:43,is the third parent association and then the double implication the twoway the double implication the twoway the double implication the twoway implication has the least precedence so implication has the least precedence so implication has the least precedence so this is the last one so this is how you
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:43,16:50,this is the last one so this is how you this is the last one so this is how you would pattern the size an expression would pattern the size an expression would pattern the size an expression containing many of these connectives let containing many of these connectives let
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:50,17:03,containing many of these connectives let us consider another expression p implies us consider another expression p implies us consider another expression p implies q implies r when we discuss presidents q implies r when we discuss presidents q implies r when we discuss presidents we said that implications have arrived
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,17:03,17:15,we said that implications have arrived we said that implications have arrived to left associativity therefore you will to left associativity therefore you will to left associativity therefore you will have to associate q to r first and then have to associate q to r first and then have to associate q to r first and then an outer parentheses similarly when i
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,17:15,17:30,an outer parentheses similarly when i an outer parentheses similarly when i have an expression of this form p or q have an expression of this form p or q have an expression of this form p or q exclusive or r we find that the precedences for this we find that the precedences for this therefore this is where you put the
201.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,17:30,17:38,therefore this is where you put the therefore this is where you put the parentheses first and then the whole of parentheses first and then the whole of parentheses first and then the whole of the expression is put in a parenthesis the expression is put in a parenthesis the expression is put in a parenthesis of a lower students so this is how you
